date,Price,adj_close,close,high,low,open,volume,elapsed_time,price_change,price_trend,volume_change,high_low_spread
14-07-2023,1894,189.255127,190.69000244140625,191.17999267578125,189.6300048828125,190.22999572753903,41573900,65952,0.078728435,1,0.5602010531586377,0.8173747577165392
17-07-2023,1895,192.53028869628903,193.9900054931641,194.32000732421875,191.80999755859375,191.8999938964844,50520200,66024,1.7305590274832694,1,21.51902996832147,1.3085917301355718
18-07-2023,1896,192.27224731445312,193.72999572753903,194.3300018310547,192.4199981689453,193.3500061035156,48353800,66048,-0.134032557,0,-4.288185716,0.9926222223702477
19-07-2023,1897,193.6319580078125,195.1000061035156,198.22999572753903,192.6499938964844,193.1000061035156,80507300,66072,0.7071751438550322,1,66.496325,2.8964453713156635
20-07-2023,1898,191.67677307128903,193.1300048828125,196.47000122070312,192.5,195.08999633789065,59581200,66096,-1.00973919,0,-25.99279817,2.062338296469156
21-07-2023,1899,190.4956970214844,191.94000244140625,194.97000122070312,191.22999572753903,194.1000061035156,71917800,66120,-0.616166526,0,20.705524561438835,1.955762995724155
24-07-2023,1900,191.29962158203125,192.75,194.91000366210935,192.25,193.41000366210935,45377800,66192,0.42200559981810937,1,-36.90324231,1.3836169893936783
25-07-2023,1901,192.16307067871097,193.6199951171875,194.44000244140625,192.9199981689453,193.3300018310547,37283200,66216,0.4513593344682265,1,-17.83823808,0.7878935760355069
26-07-2023,1902,193.0364532470703,194.5,195.63999938964844,193.32000732421875,193.6699981689453,47471900,66240,0.45450103553605903,1,27.32785812376619,1.2000786144906397
27-07-2023,1903,191.76608276367188,193.22000122070312,197.1999969482422,192.5500030517578,196.02000427246097,47460200,66264,-0.658097059,0,-0.024646159,2.4149539458768263
28-07-2023,1904,194.35643005371097,195.8300018310547,196.6300048828125,194.13999938964844,194.6699981689453,48291400,66288,1.3507921508448373,1,1.751362194006778,1.2825824152633791
31-07-2023,1905,194.9717712402344,196.4499969482422,196.4900054931641,195.2599945068359,196.05999755859375,38824100,66360,0.3165986372825502,1,-19.60452586,0.629934969
01-08-2023,1906,194.1381072998047,195.61000061035156,196.72999572753903,195.27999877929688,196.2400054931641,35175100,66384,-0.42758786,0,-9.39880126,0.742521998
02-08-2023,1907,191.1309051513672,192.5800018310547,195.17999267578125,191.8500061035156,195.0399932861328,50389300,66408,-1.548999933,0,43.25275550033973,1.7357239855749125
03-08-2023,1908,189.73150634765625,191.1699981689453,192.3699951171875,190.69000244140625,191.57000732421875,61235200,66432,-0.732165151,0,21.524212481618132,0.8810072128964732
04-08-2023,1909,180.62057495117188,181.9900054931641,187.3800048828125,181.9199981689453,185.52000427246097,115799700,66456,-4.802004898,0,89.10642898202342,3.001322981982769
07-08-2023,1910,177.5042266845703,178.85000610351562,183.1300048828125,177.35000610351562,182.1300048828125,97576100,66528,-1.725369138,0,-15.73717376,3.2590913901199454
08-08-2023,1911,178.4470672607422,179.8000030517578,180.27000427246097,177.5800018310547,179.69000244140625,67823000,66552,0.5311696482092065,1,-30.49220045,1.5148115855779085
09-08-2023,1912,176.84918212890625,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500,66576,-0.895439701,0,-10.97636495,2.2145631832071078
10-08-2023,1913,176.63082885742188,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900,66600,-0.123464402,0,-9.42653428,1.7736451510302171
11-08-2023,1914,176.69046020507812,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,51988100,66624,-0.101145099,0,-4.935002715,1.1724678729248414
14-08-2023,1915,178.35015869140625,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600,66696,0.9393180104611876,1,-15.989236,1.3422846515047777
15-08-2023,1916,176.35256958007812,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600,66720,-1.120032147,0,-0.12134922,1.3724894853974554
16-08-2023,1917,175.4780273,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900,66744,-0.495908503,0,7.661854176504845,1.1558035615483357
17-08-2023,1918,172.92391967773438,174,177.50999450683594,173.47999572753906,177.13999938964844,66062900,66768,-1.455517482,0,40.664411081467236,2.323033709
18-08-2023,1919,173.41090393066406,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61114200,66792,0.28161235239314575,1,-7.490891257,1.8260056216869305
21-08-2023,1920,174.7525177001953,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900,66864,0.7736780344014926,1,-24.22072121,1.3756183458521152
22-08-2023,1921,176.13392639160156,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42084200,66888,0.7904910251348207,1,-9.128755244,0.811343362
23-08-2023,1922,179.9998779296875,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800,66912,2.1948877071738204,1,25.279320980320396,1.8056418929180924
24-08-2023,1923,175.2891845703125,176.3800048828125,181.1000061035156,176.00999450683594,180.6699981689453,54945800,66936,-2.617044149,0,4.216392149127124,2.891887822019091
25-08-2023,1924,177.50540161132812,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600,66960,1.264313224744873,1,-6.362997718,1.8939747659804176
28-08-2023,1925,179.07562255859375,180.19000244140625,180.58999633789065,178.5500030517578,180.08999633789062,43820700,67032,0.8846099466185864,1,-14.82790925,1.142533325
29-08-2023,1926,182.98130798339844,184.1199951171875,184.8999938964844,179.5,179.6999969482422,53003900,67056,2.181027039532446,1,20.956306038013995,3.0083531456737624
30-08-2023,1927,186.489502,187.6499938964844,187.8500061035156,184.7400054931641,184.94000244140625,60813900,67080,1.9172272827023162,1,14.734764800326005,1.6834472869313541
31-08-2023,1928,186.70811462402344,187.8699951171875,189.1199951171875,187.47999572753903,187.83999633789065,60794500,67104,0.1172401960345626,1,-0.031900602,0.8747596687765261
01-09-2023,1929,188.28829956054688,189.4600067138672,189.9199981689453,188.27999877929688,189.4900054931641,45732600,67128,0.8463361036912254,1,-24.77510301,0.8710428087323583
05-09-2023,1930,188.5268096923828,189.6999969482422,189.97999572753903,187.61000061035156,188.27999877929688,45280000,67224,0.12667065653462206,1,-0.989666015,1.263256281369419
06-09-2023,1931,181.77879333496097,182.91000366210935,188.8500061035156,181.47000122070312,188.3999938964844,81755800,67248,-3.579332312,0,80.55609540636041,4.066790562169522
07-09-2023,1932,176.46188354492188,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800,67272,-2.924939039,0,37.59121677,2.691030084364735
08-09-2023,1933,177.07803344726562,178.17999267578125,180.2400054931641,177.7899932861328,178.35000610351562,65551300,67296,0.3491749975851999,1,-41.72637631,1.3780371784413432
11-09-2023,1934,178.25076293945312,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100,67368,0.6622561359722834,1,-10.06570427,1.6691140041682464
12-09-2023,1935,175.20968627929688,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200,67392,-1.706064646,0,53.29168440675724,3.0374083835529775
13-09-2023,1936,173.1326141357422,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900,67416,-1.185477199,0,-6.752557812,1.9082695745193827
14-09-2023,1937,174.6531524658203,175.74000549316406,176.10000610351562,173.5800018310547,174,60895800,67440,0.8782496529087691,1,-27.73547223,1.4517826050685587
15-09-2023,1938,173.9276580810547,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109205100,67464,-0.415392605,0,79.33108687,1.5418205976613375
18-09-2023,1939,176.86935424804688,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600,67536,1.6913358132535583,1,-38.41166759,1.8221074798382086
19-09-2023,1940,177.96255493164062,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900,67560,0.6180851244426799,1,-22.94268603,1.4113927234710888
20-09-2023,1941,174.40469360351562,175.49000549316406,179.6999969482422,175.39999389648438,179.25999450683594,58436200,67584,-1.999219124,0,12.752643897281146,2.4515411638472124
21-09-2023,1942,172.85433959960938,173.92999267578125,176.3000030517578,173.86000061035156,174.5500030517578,63047900,67608,-0.888946817,0,7.891854706500423,1.4034294448639115
22-09-2023,1943,173.7090301513672,174.7899932861328,177.0800018310547,174.0500030517578,174.6699981689453,56725400,67632,0.49445216268977354,1,-10.02808975,1.7408783258658342
25-09-2023,1944,174.99105834960938,176.0800018310547,176.97000122070312,174.14999389648438,174.1999969482422,46172700,67704,0.738033408,1,-18.60313017,1.6192979747647747
26-09-2023,1945,170.89651489257812,171.9600067138672,175.1999969482422,171.66000366210938,174.82000732421875,64588900,67728,-2.339842727,0,39.885473450762035,2.0622120532519816
27-09-2023,1946,169.37599182128906,170.42999267578125,173.0399932861328,169.0500030517578,172.6199951171875,66921800,67752,-0.889749929,0,3.6119209337827307,2.360242627829702
28-09-2023,1947,169.63438415527344,170.69000244140625,172.02999877929688,167.6199951171875,169.33999633789062,56294400,67776,0.15256103784480057,1,-15.88032599,2.6309532219149787
29-09-2023,1948,170.15118408203125,171.2100067138672,173.07000732421875,170.33999633789062,172.02000427246094,51814200,67800,0.3046483478957418,1,-7.958518076,1.602683483
02-10-2023,1949,172.67544555664062,173.75,174.3000030517578,170.92999267578125,171.22000122070312,52164500,67872,1.4835542237771948,1,0.6760694944629053,1.9715734630427169
03-10-2023,1950,171.33377075195312,172.39999389648438,173.6300048828125,170.82000732421875,172.25999450683594,49594600,67896,-0.77698193,0,-4.926530495,1.6450049397670004
04-10-2023,1951,172.5860137939453,173.66000366210938,174.2100067138672,170.97000122070312,171.08999633789062,53020300,67920,0.730864159,1,6.9074052416997045,1.8950725098150865
05-10-2023,1952,173.82827758789062,174.91000366210938,175.4499969482422,172.67999267578125,173.7899932861328,48527900,67944,0.7197972898999483,1,-8.472981103,1.6041257759732557
06-10-2023,1953,176.39231872558594,177.49000549316406,177.99000549316406,173.17999267578125,173.8000030517578,57224100,67968,1.4750453244736894,1,17.92000065941448,2.777464499832768
09-10-2023,1954,177.8830566,178.99000549316406,179.0500030517578,175.8000030517578,176.80999755859375,42390800,68040,0.8451180086631815,1,-25.92142122,1.8486916630161592
10-10-2023,1955,177.28675842285156,178.38999938964844,179.72000122070312,177.9499969482422,178.10000610351562,43698000,68064,-0.335217657,0,3.0836879700312236,0.9946638397390666
11-10-2023,1956,178.6880340576172,179.8000030517578,179.85000610351562,177.60000610351562,178.1999969482422,47551100,68088,0.7904051050695804,1,8.817566021328215,1.2668918483530733
12-10-2023,1957,179.5924072265625,180.7100067138672,182.33999633789065,179.0399932861328,180.07000732421875,56743100,68112,0.5061199369654101,1,19.330783094397397,1.8431653125030787
